county_fips,2_or_more_cars_p,0_or_1_car_p,EV DC Fast Count,EV Level1 EVSE Num,EV Level2 EVSE Num,nhb_percentage,hisp_percentage,pov_percentage,white_percentage,state_y,county_name,state_po,party,state_party
18087,0.5192482821425615,0.48075171785743853,16.0,0.0,0.0,0.0007960556725386472,0.039648708335473265,0.07205587797236916,0.9428380668686764,INDIANA,LAGRANGE,IN,REPUBLICAN,REPUBLICAN
18089,0.5573968517609754,0.4426031482390246,4.0,0.0,28.0,0.23639773317804905,0.18682178663199472,0.1624096999274929,0.5429979315968606,INDIANA,LAKE,IN,DEMOCRAT,REPUBLICAN
18091,0.618403878426254,0.38159612157374606,40.0,0.0,10.0,0.10993921412547941,0.0645488096099573,0.15223605181272162,0.7952637672769376,INDIANA,LAPORTE,IN,REPUBLICAN,REPUBLICAN
18093,0.6830205008925191,0.3169794991074809,0.0,0.0,1.0,0.0035730726232490848,0.016287073368552576,0.11591661369166356,0.9574300181941735,INDIANA,LAWRENCE,IN,REPUBLICAN,REPUBLICAN
18095,0.5952121659989887,0.40478783400101126,0.0,0.0,4.0,0.07713215705957299,0.03917995444191344,0.16340681826956488,0.8512026562680978,INDIANA,MADISON,IN,REPUBLICAN,REPUBLICAN
18097,0.5023209306484786,0.4976790693515214,39.0,0.0,63.0,0.2748170240428237,0.10191387610465812,0.1856280895224362,0.5597576766261912,INDIANA,MARION,IN,DEMOCRAT,REPUBLICAN
18099,0.6395476949840533,0.36045230501594666,1.0,0.0,9.0,0.008026612297456808,0.09840111599957077,0.1122867260435669,0.8759738169331474,INDIANA,MARSHALL,IN,REPUBLICAN,REPUBLICAN
18101,0.6927108146736541,0.30728918532634586,0.0,0.0,0.0,0.007835455435847209,0.010479921645445641,0.12007835455435847,0.9709108716944173,INDIANA,MARTIN,IN,REPUBLICAN,REPUBLICAN
18103,0.6358065222149267,0.3641934777850733,0.0,0.0,1.0,0.0512799086376424,0.030890504442773182,0.15314336648004234,0.8901980446227125,INDIANA,MIAMI,IN,REPUBLICAN,REPUBLICAN
18105,0.5507319444694527,0.4492680555305472,8.0,0.0,59.0,0.029070927009759082,0.03366505505388472,0.21787721023637752,0.8383114516206681,INDIANA,MONROE,IN,DEMOCRAT,REPUBLICAN
18107,0.655163381572916,0.344836618427084,0.0,0.0,4.0,0.007916187689413733,0.04773226042428676,0.09648343609572578,0.9208381231058627,INDIANA,MONTGOMERY,IN,REPUBLICAN,REPUBLICAN
18109,0.7076679780914912,0.2923320219085088,0.0,0.0,9.0,0.0030404291020694994,0.015101753983392373,0.11067448764467136,0.9618799030504682,INDIANA,MORGAN,IN,REPUBLICAN,REPUBLICAN
18111,0.6918374685364976,0.30816253146350236,12.0,0.0,7.0,0.0026394635468683122,0.061920388072478245,0.13211585104865173,0.9323013268654587,INDIANA,NEWTON,IN,REPUBLICAN,REPUBLICAN
18113,0.6805970149253731,0.3194029850746269,0.0,0.0,4.0,0.005121072264019725,0.10237929653748076,0.07293839961223157,0.8721417883711619,INDIANA,NOBLE,IN,REPUBLICAN,REPUBLICAN
18115,0.7134898527656188,0.28651014723438123,0.0,0.0,0.0,0.011550874808900968,0.01087141158484797,0.059453032104637336,0.9670460336334296,INDIANA,OHIO,IN,REPUBLICAN,REPUBLICAN
18117,0.6278391067123461,0.37216089328765384,0.0,0.0,7.0,0.01330127385276513,0.015398782421855016,0.15889906379495575,0.9536501764976723,INDIANA,ORANGE,IN,REPUBLICAN,REPUBLICAN
18119,0.7177688326624496,0.2822311673375503,0.0,0.0,3.0,0.004789730817128078,0.01240540281636172,0.15911485774499473,0.9625922023182297,INDIANA,OWEN,IN,REPUBLICAN,REPUBLICAN
18121,0.651586655817738,0.348413344182262,0.0,0.0,0.0,0.003942104024476347,0.015415391856907507,0.1341492115791951,0.9463991527418216,INDIANA,PARKE,IN,REPUBLICAN,REPUBLICAN
18123,0.6886805090421969,0.3113194909578031,0.0,0.0,1.0,0.028525155425526357,0.013583407345488742,0.1271615903035369,0.9422182749072672,INDIANA,PERRY,IN,REPUBLICAN,REPUBLICAN
18125,0.7151491518814583,0.2848508481185416,0.0,0.0,0.0,0.010071710579324792,0.008137942148094433,0.11215856901136088,0.9650310208685843,INDIANA,PIKE,IN,REPUBLICAN,REPUBLICAN
18127,0.660741921868405,0.339258078131595,28.0,0.0,12.0,0.033444218970370324,0.09788682523907856,0.0998922881915723,0.836045964972834,INDIANA,PORTER,IN,REPUBLICAN,REPUBLICAN
18129,0.7114496314496315,0.28855036855036853,0.0,0.0,2.0,0.014732893039978115,0.011567470397436398,0.09949587713470633,0.9601782015709875,INDIANA,POSEY,IN,REPUBLICAN,REPUBLICAN
18131,0.6651923076923076,0.3348076923076923,0.0,0.0,0.0,0.0033965244865718797,0.029383886255924172,0.13530805687203792,0.9448657187993681,INDIANA,PULASKI,IN,REPUBLICAN,REPUBLICAN
18133,0.6662698117419451,0.3337301882580549,0.0,0.0,0.0,0.02665140179450997,0.019063340344524615,0.10564711520541016,0.9183950584413856,INDIANA,PUTNAM,IN,REPUBLICAN,REPUBLICAN
18135,0.6167796124844898,0.3832203875155102,0.0,0.0,0.0,0.006779390652416653,0.03369755941936513,0.15548731855160314,0.934279789440102,INDIANA,RANDOLPH,IN,REPUBLICAN,REPUBLICAN
18137,0.7219883564711151,0.2780116435288849,3.0,0.0,0.0,0.005065963060686016,0.01801231310466139,0.1137730870712401,0.9550043975373791,INDIANA,RIPLEY,IN,REPUBLICAN,REPUBLICAN
18139,0.6489219330855018,0.35107806691449817,0.0,0.0,6.0,0.015385536398467433,0.015924329501915708,0.16804358237547892,0.9582136015325671,INDIANA,RUSH,IN,REPUBLICAN,REPUBLICAN
18141,0.5656404026036883,0.43435959739631175,13.0,0.0,32.0,0.1280938939236369,0.08505794087059872,0.15039370078740158,0.7306938047838359,INDIANA,ST. JOSEPH,IN,DEMOCRAT,REPUBLICAN
18143,0.6519324744557975,0.34806752554420256,1.0,0.0,0.0,0.0025270606073368993,0.021943309607042074,0.15347681421892767,0.9556079686644484,INDIANA,SCOTT,IN,REPUBLICAN,REPUBLICAN
18145,0.6688857545839211,0.331114245416079,9.0,0.0,5.0,0.010833577332822811,0.04153246694745377,0.11000247753327777,0.923691975044483,INDIANA,SHELBY,IN,REPUBLICAN,REPUBLICAN
18147,0.7204340855839191,0.2795659144160809,0.0,0.0,0.0,0.007259086037221085,0.02869531326122966,0.09222449576147325,0.949771022118289,INDIANA,SPENCER,IN,REPUBLICAN,REPUBLICAN
18149,0.6850601030337722,0.3149398969662278,0.0,0.0,0.0,0.0036615666274355954,0.03639771587986574,0.14088313499847435,0.943943158537117,INDIANA,STARKE,IN,REPUBLICAN,REPUBLICAN
18151,0.679641141565414,0.32035885843458606,6.0,0.0,9.0,0.002697685212043859,0.03498288565295585,0.10480362011951036,0.9395196379880489,INDIANA,STEUBEN,IN,REPUBLICAN,REPUBLICAN
18153,0.6802906448683015,0.31970935513169846,0.0,0.0,0.0,0.038428241631396694,0.017170065409772988,0.1172566371681416,0.920305886879569,INDIANA,SULLIVAN,IN,REPUBLICAN,REPUBLICAN
18155,0.7014195950663253,0.29858040493367466,0.0,0.0,1.0,0.00931501693639443,0.01957094467444486,0.19872036130974782,0.9556831012420023,INDIANA,SWITZERLAND,IN,REPUBLICAN,REPUBLICAN
18157,0.5664139367982406,0.43358606320175946,28.0,0.0,31.0,0.049895929083858974,0.0818092491045675,0.18827326803807834,0.7638329793865627,INDIANA,TIPPECANOE,IN,DEMOCRAT,REPUBLICAN
18159,0.6679904686258935,0.33200953137410644,0.0,0.0,0.0,0.0016427914311998948,0.027073202786174266,0.07957681692732291,0.9509791036929951,INDIANA,TIPTON,IN,REPUBLICAN,REPUBLICAN
18161,0.6609276177090653,0.33907238229093467,0.0,0.0,0.0,0.0006990074094785405,0.017894589682650636,0.0862575143296519,0.955962533202852,INDIANA,UNION,IN,REPUBLICAN,REPUBLICAN
18163,0.5480936739497586,0.4519063260502414,0.0,0.0,10.0,0.09354541593818425,0.02583929447971188,0.16683856094157618,0.8391510812793346,INDIANA,VANDERBURGH,IN,REPUBLICAN,REPUBLICAN
18165,0.6475211608222491,0.3524788391777509,0.0,0.0,2.0,0.013946015424164524,0.0036632390745501286,0.1493573264781491,0.9656169665809768,INDIANA,VERMILLION,IN,REPUBLICAN,REPUBLICAN
18167,0.5570043463724507,0.44299565362754934,0.0,0.0,4.0,0.06512029565524222,0.026241259877615074,0.17220246441272877,0.8567130639874458,INDIANA,VIGO,IN,REPUBLICAN,REPUBLICAN
18169,0.6191067961165049,0.3808932038834951,0.0,0.0,9.0,0.009610824823748854,0.025449717049729696,0.11928171730264614,0.9449274445954917,INDIANA,WABASH,IN,REPUBLICAN,REPUBLICAN
18171,0.7124704491725768,0.28752955082742315,0.0,0.0,1.0,0.006426579362192313,0.016612101370195222,0.10209773250879108,0.962168061113132,INDIANA,WARREN,IN,REPUBLICAN,REPUBLICAN
18173,0.7354844026867763,0.2645155973132237,0.0,0.0,2.0,0.01731042500968867,0.018117814235886837,0.0749095724066658,0.9255587133445291,INDIANA,WARRICK,IN,REPUBLICAN,REPUBLICAN
18175,0.6855703758977707,0.31442962410222924,3.0,0.0,3.0,0.0008624717001473389,0.013260502389765335,0.1294066913429403,0.968052610773709,INDIANA,WASHINGTON,IN,REPUBLICAN,REPUBLICAN
18177,0.5584532712036376,0.4415467287963624,8.0,0.0,2.0,0.049539879603080476,0.029258553135273896,0.15645594703736507,0.883596295017489,INDIANA,WAYNE,IN,REPUBLICAN,REPUBLICAN
18179,0.6809821592790142,0.3190178407209858,0.0,0.0,2.0,0.007227967223673382,0.029054996958528645,0.09246072923748525,0.9464343221097077,INDIANA,WELLS,IN,REPUBLICAN,REPUBLICAN
18181,0.6702924576706003,0.3297075423293997,0.0,0.0,1.0,0.0040054507164388655,0.08147169343849361,0.08543585084857745,0.895362761696329,INDIANA,WHITE,IN,REPUBLICAN,REPUBLICAN
18183,0.7028343666961914,0.2971656333038087,0.0,0.0,1.0,0.0041308805610865106,0.0200600315016791,0.09052274956165117,0.9550952480014265,INDIANA,WHITLEY,IN,REPUBLICAN,REPUBLICAN
19001,0.6973852040816326,0.3026147959183674,0.0,0.0,0.0,0.003790005614823133,0.018950028074115666,0.08829309376754632,0.9639247613700168,IOWA,ADAIR,IA,REPUBLICAN,REPUBLICAN
19003,0.7519804996953078,0.24801950030469225,0.0,0.0,0.0,0.0042941492216854536,0.01261406333870102,0.11272141706924316,0.9777241009125067,IOWA,ADAMS,IA,REPUBLICAN,REPUBLICAN
19005,0.6849085109954676,0.3150914890045325,0.0,0.0,4.0,0.012536023054755043,0.06368876080691642,0.0925792507204611,0.9079250720461095,IOWA,ALLAMAKEE,IA,REPUBLICAN,REPUBLICAN
19007,0.6222304283604136,0.3777695716395864,0.0,0.0,9.0,0.005915267785771383,0.019104716227018384,0.1583533173461231,0.9542765787370104,IOWA,APPANOOSE,IA,REPUBLICAN,REPUBLICAN
19009,0.6791184161374673,0.3208815838625327,0.0,0.0,0.0,0.0003547986517651233,0.006563775057654781,0.09863402519070427,0.9687777186446691,IOWA,AUDUBON,IA,REPUBLICAN,REPUBLICAN
19011,0.7588028169014085,0.24119718309859156,0.0,0.0,0.0,0.006048544447045969,0.01447748380551003,0.0899867322250839,0.9650355108093343,IOWA,BENTON,IA,REPUBLICAN,REPUBLICAN
19013,0.6011401389308366,0.3988598610691634,13.0,0.0,15.0,0.09045252576893292,0.04313993789893917,0.15390687848190723,0.814606530385162,IOWA,BLACK HAWK,IA,DEMOCRAT,REPUBLICAN
19015,0.6884826325411335,0.31151736745886655,0.0,0.0,0.0,0.0051138300693208075,0.025947952573961135,0.07871510284480472,0.9441266714648282,IOWA,BOONE,IA,REPUBLICAN,REPUBLICAN
19017,0.7283255086071987,0.27167449139280125,0.0,0.0,4.0,0.009966911468000968,0.01533370995077072,0.07670890162214511,0.9523847954160277,IOWA,BREMER,IA,REPUBLICAN,REPUBLICAN
19019,0.7179965200099429,0.28200347999005715,0.0,0.0,0.0,0.0010414201183431952,0.01519526627218935,0.09320710059171598,0.9625562130177515,IOWA,BUCHANAN,IA,REPUBLICAN,REPUBLICAN
19021,0.6811920529801325,0.31880794701986753,0.0,0.0,0.0,0.0271964461994077,0.25207305034550836,0.12374136229022704,0.6034550839091807,IOWA,BUENA VISTA,IA,REPUBLICAN,REPUBLICAN
19023,0.7376419772836347,0.2623580227163654,0.0,0.0,0.0,0.005497115710892433,0.01316593145571768,0.09195792331184255,0.966610111978283,IOWA,BUTLER,IA,REPUBLICAN,REPUBLICAN
19025,0.6802672393223574,0.31973276067764256,0.0,0.0,0.0,0.012372188139059305,0.018609406952965236,0.12239263803680982,0.9448875255623722,IOWA,CALHOUN,IA,REPUBLICAN,REPUBLICAN
19027,0.6653216509107678,0.33467834908923216,4.0,0.0,4.0,0.001720408965788439,0.007225717656311443,0.08646283916633897,0.9852044828942195,IOWA,CARROLL,IA,REPUBLICAN,REPUBLICAN
19029,0.6561032863849765,0.3438967136150235,0.0,0.0,0.0,0.0030323705556819045,0.02471382002880752,0.11318323099082708,0.9563338639981805,IOWA,CASS,IA,REPUBLICAN,REPUBLICAN
19031,0.7505963424330772,0.24940365756692287,0.0,0.0,0.0,0.007373271889400922,0.01940905394415831,0.06332339387367851,0.9565193819463269,IOWA,CEDAR,IA,REPUBLICAN,REPUBLICAN
19033,0.5802321344922708,0.41976786550772915,0.0,0.0,10.0,0.017332030522985296,0.04731993299832496,0.1108319374651033,0.9095012097524661,IOWA,CERRO GORDO,IA,REPUBLICAN,REPUBLICAN
19035,0.670601461495222,0.32939853850477796,0.0,0.0,0.0,0.023456574816881758,0.012818276944541332,0.09243111266131845,0.9366062085803977,IOWA,CHEROKEE,IA,REPUBLICAN,REPUBLICAN
19037,0.716624927759584,0.2833750722404161,0.0,0.0,0.0,0.0042152243987106375,0.024382180345483097,0.0731465410364493,0.9595007851888586,IOWA,CHICKASAW,IA,REPUBLICAN,REPUBLICAN
19039,0.6741048261546445,0.3258951738453555,0.0,0.0,0.0,0.0006464124111182935,0.13219133807369102,0.14059469941822883,0.8588666235725059,IOWA,CLARKE,IA,REPUBLICAN,REPUBLICAN
19041,0.6274002451314177,0.3725997548685823,0.0,0.0,0.0,0.0026972353337828725,0.034757555323974745,0.11831054986820327,0.9347759455648869,IOWA,CLAY,IA,REPUBLICAN,REPUBLICAN
19043,0.670935703084161,0.329064296915839,0.0,0.0,12.0,0.010242191036668175,0.01918288818469896,0.08850158442734268,0.9599932095971028,IOWA,CLAYTON,IA,REPUBLICAN,REPUBLICAN
19045,0.6288790695312103,0.3711209304687897,1.0,0.0,2.0,0.026727095599135924,0.030560379516286162,0.1202931085602948,0.913740522682028,IOWA,CLINTON,IA,REPUBLICAN,REPUBLICAN
19047,0.6926184926184926,0.3073815073815074,0.0,0.0,0.0,0.024982488909642775,0.27772589306560824,0.15643240719122112,0.665479803875788,IOWA,CRAWFORD,IA,REPUBLICAN,REPUBLICAN
19049,0.707960834397616,0.29203916560238397,8.0,0.0,8.0,0.0162019951905907,0.0609509297397681,0.05833194447751244,0.8575986286040809,IOWA,DALLAS,IA,REPUBLICAN,REPUBLICAN
19051,0.653810264385692,0.34618973561430794,0.0,0.0,0.0,0.0005627462014631402,0.013956105796285876,0.1216657287563309,0.9689364096792347,IOWA,DAVIS,IA,REPUBLICAN,REPUBLICAN
19053,0.6031746031746033,0.3968253968253968,0.0,0.0,1.0,0.015788165091994034,0.028219791148682248,0.17727498756837395,0.929388363998011,IOWA,DECATUR,IA,REPUBLICAN,REPUBLICAN
19055,0.759619541720709,0.24038045827929097,0.0,0.0,4.0,0.0027813188086684435,0.014717812029203848,0.08390311739483139,0.9675512805655349,IOWA,DELAWARE,IA,REPUBLICAN,REPUBLICAN
19057,0.5925771971496436,0.4074228028503563,1.0,0.0,15.0,0.058787878787878785,0.030126262626262626,0.15065656565656566,0.8772979797979797,IOWA,DES MOINES,IA,REPUBLICAN,REPUBLICAN
19059,0.6674928739620771,0.33250712603792293,0.0,0.0,0.0,0.006507973733583489,0.019523921200750468,0.07862335834896811,0.9588414634146342,IOWA,DICKINSON,IA,REPUBLICAN,REPUBLICAN
19061,0.6236107487607618,0.3763892512392382,9.0,0.0,19.0,0.03370798124005702,0.023914795148860562,0.11233238982665647,0.9108386190367967,IOWA,DUBUQUE,IA,REPUBLICAN,REPUBLICAN
19063,0.7014598540145985,0.29854014598540146,0.0,0.0,2.0,0.0175897811747461,0.09559208459847136,0.10899382263637315,0.875615118835724,IOWA,EMMET,IA,REPUBLICAN,REPUBLICAN
19065,0.673120865904991,0.326879134095009,0.0,0.0,3.0,0.0190175121681971,0.023182297154899896,0.11917306437854383,0.9391841035676652,IOWA,FAYETTE,IA,REPUBLICAN,REPUBLICAN
19067,0.6361887853232726,0.36381121467672733,2.0,0.0,2.0,0.017278345314667674,0.029448858620254762,0.15481145163324506,0.9202295371421365,IOWA,FLOYD,IA,REPUBLICAN,REPUBLICAN
19069,0.71,0.29,10.0,0.0,0.0,0.01386041971693509,0.12406051732552464,0.1258174719375305,0.8537823328452904,IOWA,FRANKLIN,IA,REPUBLICAN,REPUBLICAN
19071,0.7337792642140468,0.2662207357859532,2.0,0.0,0.0,0.004592422502870264,0.02640642939150402,0.09227898966704937,0.9499138920780712,IOWA,FREMONT,IA,REPUBLICAN,REPUBLICAN
19073,0.6744664438158909,0.325533556184109,0.0,0.0,6.0,0.0027768521603909807,0.027990669776741087,0.08752638009552371,0.9487948461623903,IOWA,GREENE,IA,REPUBLICAN,REPUBLICAN
19075,0.7259100642398286,0.2740899357601713,0.0,0.0,0.0,0.005591119034113929,0.012559760149096507,0.060043756583745236,0.9704237906166437,IOWA,GRUNDY,IA,REPUBLICAN,REPUBLICAN
19077,0.7334546281555606,0.2665453718444394,0.0,0.0,0.0,0.0002810567734682406,0.026794079070638934,0.11008056960839423,0.9520329773280869,IOWA,GUTHRIE,IA,REPUBLICAN,REPUBLICAN
19079,0.6840855106888362,0.3159144893111639,0.0,0.0,0.0,0.013633355393778954,0.059629384513567175,0.0956982131039047,0.8931171409662475,IOWA,HAMILTON,IA,REPUBLICAN,REPUBLICAN
19081,0.7299622324800672,0.27003776751993286,0.0,0.0,0.0,0.006429096252755327,0.04160543717854519,0.0794452608376194,0.9348824393828068,IOWA,HANCOCK,IA,REPUBLICAN,REPUBLICAN
19083,0.6422299651567944,0.3577700348432056,0.0,0.0,0.0,0.012670053132480878,0.042914696093886845,0.0750861213288959,0.9204180533660302,IOWA,HARDIN,IA,REPUBLICAN,REPUBLICAN
19085,0.6989795918367347,0.3010204081632653,0.0,0.0,0.0,0.002191897051544934,0.016474581064837727,0.09870607367602348,0.9635862264017535,IOWA,HARRISON,IA,REPUBLICAN,REPUBLICAN
19087,0.6918589577391756,0.30814104226082445,8.0,0.0,6.0,0.022533373481882966,0.04757603131586871,0.09976914583960654,0.8825153066345478,IOWA,HENRY,IA,REPUBLICAN,REPUBLICAN
19089,0.7104446742502586,0.28955532574974147,0.0,0.0,4.0,0.003130397236614853,0.01575993091537133,0.11636442141623489,0.9664291882556131,IOWA,HOWARD,IA,REPUBLICAN,REPUBLICAN
19091,0.6652452025586354,0.3347547974413646,0.0,0.0,0.0,0.0026134225381559692,0.04254651892117917,0.11530420238344136,0.9367551745766255,IOWA,HUMBOLDT,IA,REPUBLICAN,REPUBLICAN
19093,0.6790697674418604,0.3209302325581395,0.0,0.0,2.0,0.0,0.02197802197802198,0.1025159051474841,0.9573452862926547,IOWA,IDA,IA,REPUBLICAN,REPUBLICAN
19095,0.738477396554263,0.261522603445737,4.0,0.0,4.0,0.009131856605170605,0.02653174554204973,0.08002714876288024,0.9532917874992287,IOWA,IOWA,IA,REPUBLICAN,REPUBLICAN
19097,0.6963331714424478,0.3036668285575522,0.0,0.0,2.0,0.005104408352668214,0.01423047177107502,0.12173240525908739,0.9557617942768755,IOWA,JACKSON,IA,REPUBLICAN,REPUBLICAN
19099,0.671913665108606,0.328086334891394,2.0,0.0,6.0,0.019083245235965413,0.02146865089046109,0.09330188934970589,0.9382776286899244,IOWA,JASPER,IA,REPUBLICAN,REPUBLICAN
19101,0.5802957107304934,0.41970428926950665,0.0,0.0,2.0,0.017148863196326823,0.029263705260828676,0.1325441168335454,0.807158267411628,IOWA,JEFFERSON,IA,REPUBLICAN,REPUBLICAN
19103,0.5834981001667727,0.41650189983322733,14.0,0.0,48.0,0.06681587200087075,0.055673090659247214,0.16821654274460718,0.7880354555411188,IOWA,JOHNSON,IA,DEMOCRAT,REPUBLICAN
19105,0.6890541199414919,0.31094588005850804,0.0,0.0,0.0,0.024504084014002333,0.018961493582263712,0.0955853753403345,0.9385453131077401,IOWA,JONES,IA,REPUBLICAN,REPUBLICAN
19107,0.7014142335766423,0.29858576642335766,0.0,0.0,0.0,0.003823529411764706,0.016274509803921568,0.1027450980392157,0.9661764705882353,IOWA,KEOKUK,IA,REPUBLICAN,REPUBLICAN
19109,0.6795679567956796,0.32043204320432045,1.0,0.0,1.0,0.011011608623548922,0.024013266998341627,0.09611940298507463,0.9511774461028193,IOWA,KOSSUTH,IA,REPUBLICAN,REPUBLICAN
19111,0.632009593002751,0.36799040699724905,1.0,0.0,9.0,0.025563822703453868,0.03566775715815987,0.14675313395674705,0.9089198343996989,IOWA,LEE,IA,REPUBLICAN,REPUBLICAN
19113,0.6328237219815827,0.3671762780184173,10.0,0.0,38.0,0.051949162843675296,0.031892527046069485,0.09258917436892504,0.8639705385803234,IOWA,LINN,IA,DEMOCRAT,REPUBLICAN
19115,0.7064241307851715,0.2935758692148285,0.0,0.0,2.0,0.011137841931747305,0.15753363628263387,0.10968546734384746,0.7815200926668449,IOWA,LOUISA,IA,REPUBLICAN,REPUBLICAN
19117,0.6663920922570017,0.33360790774299837,0.0,0.0,0.0,0.0015121554030475748,0.01779690589740607,0.11643596603466326,0.978015586832616,IOWA,LUCAS,IA,REPUBLICAN,REPUBLICAN
19119,0.7786326665201143,0.2213673334798857,0.0,0.0,2.0,0.0005947829042399524,0.025830571841277933,0.04817741524343615,0.9581952587305633,IOWA,LYON,IA,REPUBLICAN,REPUBLICAN
19121,0.7376763353938818,0.2623236646061182,0.0,0.0,2.0,0.002328508495909377,0.020830711139081182,0.0658275645059786,0.954940213971051,IOWA,MADISON,IA,REPUBLICAN,REPUBLICAN
19123,0.654547513874731,0.345452486125269,2.0,0.0,0.0,0.015264769452449568,0.021388688760806917,0.14003962536023054,0.9346631844380403,IOWA,MAHASKA,IA,REPUBLICAN,REPUBLICAN
19125,0.6776325672224726,0.32236743277752744,2.0,0.0,0.0,0.005932484114795074,0.01894178938175686,0.0923901587014786,0.9469388984250309,IOWA,MARION,IA,REPUBLICAN,REPUBLICAN
19127,0.6350241230929716,0.3649758769070283,0.0,0.0,4.0,0.008864940031288024,0.21308137369322838,0.10518735566536713,0.7169923766482084,IOWA,MARSHALL,IA,REPUBLICAN,REPUBLICAN
19129,0.7172006443529622,0.2827993556470378,0.0,0.0,0.0,0.008691582536604934,0.029952530587684698,0.08470950056829578,0.9430367052216354,IOWA,MILLS,IA,REPUBLICAN,REPUBLICAN
19131,0.687741642028656,0.3122583579713441,0.0,0.0,8.0,0.0008465807543975167,0.013733421126893049,0.08832659204214091,0.9669833505784968,IOWA,MITCHELL,IA,REPUBLICAN,REPUBLICAN
19133,0.6691339748334567,0.3308660251665433,0.0,0.0,0.0,0.002728512960436562,0.019326966803092316,0.15279672578444747,0.9488403819918144,IOWA,MONONA,IA,REPUBLICAN,REPUBLICAN
19135,0.7122258936617603,0.2877741063382397,0.0,0.0,2.0,0.0006358896095637797,0.025562762304463946,0.1145873076433931,0.9350120819025817,IOWA,MONROE,IA,REPUBLICAN,REPUBLICAN
19137,0.6559843034663179,0.34401569653368214,0.0,0.0,0.0,0.0,0.03781388478581979,0.15765632693254555,0.9387493845396356,IOWA,MONTGOMERY,IA,REPUBLICAN,REPUBLICAN
19139,0.6376390904692791,0.36236090953072086,0.0,0.0,18.0,0.02260768335273574,0.1779045401629802,0.10132712456344586,0.7720139697322468,IOWA,MUSCATINE,IA,REPUBLICAN,REPUBLICAN
19141,0.6401923395788427,0.35980766042115736,2.0,0.0,0.0,0.00898569477391992,0.046797498382574944,0.09445762346344619,0.9278268995758752,IOWA,O'BRIEN,IA,REPUBLICAN,REPUBLICAN
19143,0.6832631175794714,0.31673688242052855,0.0,0.0,0.0,0.01259198691741619,0.07833197056418642,0.1179067865903516,0.8956663941128373,IOWA,OSCEOLA,IA,REPUBLICAN,REPUBLICAN
19145,0.6403605883283252,0.35963941167167485,2.0,0.0,0.0,0.016923777907960683,0.03332682418798412,0.10850745297142485,0.9125821779600338,IOWA,PAGE,IA,REPUBLICAN,REPUBLICAN
19147,0.6836306400839454,0.3163693599160546,2.0,0.0,0.0,0.02175593594699061,0.02661512976256212,0.06361126449475428,0.9380452788514633,IOWA,PALO ALTO,IA,REPUBLICAN,REPUBLICAN
19149,0.7219970341077607,0.2780029658922393,2.0,0.0,0.0,0.0063500938535884024,0.04968249530732058,0.08866168776708334,0.9221614281720516,IOWA,PLYMOUTH,IA,REPUBLICAN,REPUBLICAN
19151,0.7088923556942277,0.29110764430577224,0.0,0.0,0.0,0.006378660481298927,0.03667729776746883,0.12017976224992752,0.9320092780516092,IOWA,POCAHONTAS,IA,REPUBLICAN,REPUBLICAN
19153,0.6252632610079836,0.3747367389920165,39.0,0.0,38.0,0.06364042726356495,0.08241227644779178,0.10906142862564677,0.780734343438603,IOWA,POLK,IA,DEMOCRAT,REPUBLICAN
19155,0.616577641604078,0.38342235839592204,25.0,0.0,1.0,0.014277616760959542,0.07616867907981562,0.10756874110991091,0.8796616151353432,IOWA,POTTAWATTAMIE,IA,REPUBLICAN,REPUBLICAN
19157,0.6556437963806796,0.3443562036193204,8.0,0.0,0.0,0.018543402311206665,0.03208814834721849,0.09045955388336469,0.9158828271969901,IOWA,POWESHIEK,IA,REPUBLICAN,REPUBLICAN
19159,0.699048572859289,0.30095142714071105,0.0,0.0,0.0,0.0006019261637239165,0.023876404494382022,0.09691011235955056,0.9564606741573034,IOWA,RINGGOLD,IA,REPUBLICAN,REPUBLICAN
19161,0.7087245248454317,0.29127547515456836,2.0,0.0,0.0,0.0064856100526955816,0.028678556951763277,0.10356708552898257,0.9524726388325901,IOWA,SAC,IA,REPUBLICAN,REPUBLICAN
19163,0.6081014546810892,0.39189854531891083,39.0,0.0,16.0,0.07438126857355126,0.06599414933135216,0.11818002414561664,0.8023948272659732,IOWA,SCOTT,IA,DEMOCRAT,REPUBLICAN
19165,0.6751882679349981,0.32481173206500197,0.0,0.0,2.0,0.008209338122113904,0.028390627672310587,0.08517188301693177,0.948264067042928,IOWA,SHELBY,IA,REPUBLICAN,REPUBLICAN
19167,0.7302317935229328,0.26976820647706723,0.0,0.0,2.0,0.0035606604450825557,0.10495333811916727,0.06357501794687724,0.8712132089016511,IOWA,SIOUX,IA,REPUBLICAN,REPUBLICAN
19169,0.6070018001558344,0.3929981998441656,2.0,0.0,21.0,0.01828274282412662,0.03362497678545635,0.1911537112317121,0.8406347372113658,IOWA,STORY,IA,DEMOCRAT,REPUBLICAN
19171,0.7068837897853442,0.29311621021465584,0.0,0.0,0.0,0.00834500466853408,0.09226190476190477,0.11688842203548086,0.8146591970121382,IOWA,TAMA,IA,REPUBLICAN,REPUBLICAN
19173,0.700377358490566,0.29962264150943396,0.0,0.0,0.0,0.0024189646831156266,0.07934204160619256,0.10159651669085631,0.9024350911143364,IOWA,TAYLOR,IA,REPUBLICAN,REPUBLICAN
